STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
154600,99999, 19660304,   41.5, 8,   33.5, 8, 1020.4, 8, 9999.9, 0,   6.2, 8,  14.7, 8,  16.9, 999.9,   46.0 ,  39.0 , 0.00I,999.9, 000000,
154600,99999, 19660305,   37.7, 7,   34.3, 7, 1018.7, 7, 9999.9, 0,   5.4, 7,   2.3, 7,   8.0, 999.9,   41.0*,  34.0*, 0.00I,999.9, 100000,
154600,99999, 19660306,   42.1, 8,   34.9, 8, 1020.2, 8, 9999.9, 0,   4.8, 8,   2.5, 8,   8.0, 999.9,   52.0 ,  34.0 , 0.00I,999.9, 000000,
154600,99999, 19660307,   39.0, 6,   36.7, 6, 1021.5, 6, 9999.9, 0,   3.7, 6,   3.7, 6,   8.0, 999.9, 9999.9 ,  37.0 ,99.99 ,999.9, 010000,
154600,99999, 19660308,   40.6, 5,   36.0, 5, 1022.9, 5, 9999.9, 0,   3.5, 5,   3.6, 5,  12.0, 999.9,   46.0 ,  37.0 , 0.00I,999.9, 100000,
154600,99999, 19660309,   46.2, 5,   35.8, 5, 1019.5, 5, 9999.9, 0,   6.2, 5,   4.8, 5,  14.0, 999.9,   54.0 ,  39.0*, 0.00I,999.9, 000000,
154600,99999, 19660310,   46.4, 8,   36.2, 8, 1015.0, 8, 9999.9, 0,   5.7, 8,   2.7, 8,   8.0, 999.9,   57.0 ,  37.0 , 0.02E,999.9, 000000,
154600,99999, 19660311,   44.9, 7,   38.3, 7, 1010.9, 7, 9999.9, 0,   5.7, 7,   2.3, 7,   4.1, 999.9,   54.0 ,  36.0 , 0.00I,999.9, 000000,
154600,99999, 19660312,   50.1, 8,   36.4, 8, 1006.5, 8, 9999.9, 0,   6.2, 8,   3.2, 8,  14.0, 999.9,   64.0 ,  39.0 , 0.00I,999.9, 000000,
154600,99999, 19660313,   54.7, 7,   37.0, 7, 1004.1, 7, 9999.9, 0,   6.2, 7,   3.7, 7,   8.0, 999.9,   68.0 ,  43.0*, 0.00I,999.9, 000000,
154600,99999, 19660314,   40.9, 8,   38.8, 8, 1007.5, 8, 9999.9, 0,   5.7, 8,  15.1, 8,  16.9, 999.9,   46.0 ,  34.0*, 0.33F,999.9, 010000,
154600,99999, 19660315,   37.9, 6,   35.5, 6, 1017.1, 6, 9999.9, 0,   6.2, 6,   1.0, 6,   4.1, 999.9,   41.0 ,  34.0 , 0.08E,999.9, 010000,
154600,99999, 19660316,   37.4, 8,   33.5, 8, 1016.0, 8, 9999.9, 0,   5.1, 8,   8.0, 8,  14.0, 999.9,   46.0 ,  30.0 , 0.02E,999.9, 010000,
154600,99999, 19660317,   36.0, 7,   30.4, 7, 1021.0, 7, 9999.9, 0,   6.2, 7,  10.1, 7,  16.9, 999.9,   43.0 ,  32.0 , 0.00I,999.9, 000000,
154600,99999, 19660318,   37.9, 7,   29.4, 7, 1018.8, 7, 9999.9, 0,   4.8, 7,   1.7, 7,   4.1, 999.9,   48.0 ,  30.0 , 0.00I,999.9, 100000,
154600,99999, 19660319,   39.7, 6,   36.3, 6, 1018.7, 6, 9999.9, 0,   6.2, 6,   9.1, 6,  16.9, 999.9,   46.0 ,  34.0 , 0.02F,999.9, 010000,
154600,99999, 19660320,   34.2, 8,   25.0, 8, 1028.8, 8, 9999.9, 0,   6.2, 8,  16.0, 8,  30.9, 999.9,   39.0 ,  32.0 , 0.02E,999.9, 001000,
154600,99999, 19660321,   37.8, 8,   25.9, 8, 1025.8, 8, 9999.9, 0,   6.2, 8,  10.5, 8,  16.9, 999.9,   48.0 ,  28.0 , 0.00I,999.9, 000000,
154600,99999, 19660322,   45.5, 8,   27.3, 8, 1019.0, 8, 9999.9, 0,   6.2, 8,  10.9, 8,  16.9, 999.9,   61.0 ,  30.0 , 0.00I,999.9, 000000,
154600,99999, 19660323,   49.0, 8,   30.7, 8, 1018.5, 8, 9999.9, 0,   6.2, 8,   6.0, 8,  14.0, 999.9,   66.0 ,  34.0 , 0.00I,999.9, 000000,
154600,99999, 19660324,   54.1, 7,   38.0, 7, 1008.2, 7, 9999.9, 0,   6.2, 7,   6.7, 7,  16.9, 999.9,   66.0 ,  41.0*, 0.00I,999.9, 000000,
154600,99999, 19660325,   55.9, 8,   41.3, 8, 1001.5, 8, 9999.9, 0,   6.2, 8,   5.2, 8,  14.0, 999.9,   66.0 ,  46.0 , 0.00I,999.9, 000000,
154600,99999, 19660326,   44.8, 8,   41.9, 8, 1002.4, 8, 9999.9, 0,   6.2, 8,   9.5, 8,  22.9, 999.9,   61.0 ,  36.0*, 0.20E,999.9, 010010,
154600,99999, 19660327,   41.6, 7,   28.7, 7, 1012.1, 7, 9999.9, 0,   6.2, 7,  10.0, 7,  14.0, 999.9,   50.0 ,  36.0*, 0.00I,999.9, 000000,
154600,99999, 19660328,   49.6, 8,   31.5, 8, 1011.1, 8, 9999.9, 0,   6.2, 8,   4.7, 8,  14.0, 999.9,   64.0 ,  32.0 , 0.00I,999.9, 000000,
154600,99999, 19660329,   56.3, 7,   41.2, 7, 1005.5, 7, 9999.9, 0,   6.2, 7,   3.1, 7,   8.0, 999.9,   72.0 ,  46.0 , 0.02E,999.9, 000000,
154600,99999, 19660330,   44.4, 8,   41.7, 8, 1009.1, 8, 9999.9, 0,   4.7, 8,  10.7, 8,  16.9, 999.9,   48.0 ,  39.0*, 0.10F,999.9, 010000,
154600,99999, 19660331,   38.8, 5,   38.4, 5, 1009.2, 5, 9999.9, 0,   4.0, 5,  14.6, 5,  16.9, 999.9,   48.0 ,  34.0 , 0.59F,999.9, 010000,
154600,99999, 19660401,   42.4, 8,   34.7, 8, 1016.5, 8, 9999.9, 0,   6.2, 8,   4.5, 8,   8.0, 999.9,   52.0 ,  36.0 , 0.00I,999.9, 000000,
154600,99999, 19660402,   43.5, 6,   38.5, 6, 1018.1, 6, 9999.9, 0,   6.2, 6,   2.0, 6,   8.0, 999.9,   55.0 ,  34.0*, 0.04E,999.9, 010000,
154600,99999, 19660403,   51.9, 7,   41.6, 7, 1016.5, 7, 9999.9, 0,   5.7, 7,   3.4, 7,   8.0, 999.9,   64.0 ,  41.0 , 0.04F,999.9, 000010,
154600,99999, 19660404,   51.4, 8,   40.8, 8, 1016.0, 8, 9999.9, 0,   6.2, 8,  11.1, 8,  16.9, 999.9,   61.0 ,  43.0 , 0.00I,999.9, 000000,
154600,99999, 19660405,   49.0, 8,   45.1, 8, 1013.2, 8, 9999.9, 0,   6.2, 8,   5.7, 8,   8.0, 999.9,   54.0 ,  45.0 , 0.00I,999.9, 000000,
154600,99999, 19660407,   52.7, 6,   45.5, 6, 1011.2, 6, 9999.9, 0,   6.2, 6,   4.4, 6,   8.0, 999.9,   61.0 ,  48.0*, 0.00I,999.9, 000000,
154600,99999, 19660408,   56.0, 6,   40.9, 6, 1010.4, 6, 9999.9, 0,   6.2, 6,   3.0, 6,   8.0, 999.9,   70.0 ,  48.0*, 0.00I,999.9, 000000,
154600,99999, 19660409,   62.8, 6,   38.2, 6, 1009.7, 6, 9999.9, 0,   5.6, 6,   6.3, 6,  14.0, 999.9,   72.0 ,  39.0 , 0.00I,999.9, 000000,
154600,99999, 19660410,   60.0, 7,   47.1, 7, 1005.2, 7, 9999.9, 0,   6.2, 7,   9.4, 7,  16.9, 999.9,   73.0 ,  41.0 , 0.02E,999.9, 010000,
154600,99999, 19660411,   53.4, 7,   52.5, 7, 1000.2, 6, 9999.9, 0,   3.5, 7,   2.9, 7,   4.1, 999.9,   57.0 ,  48.0 , 0.10F,999.9, 110000,
154600,99999, 19660412,   53.6, 5,   50.4, 5, 1002.2, 5, 9999.9, 0,   4.7, 5,   2.8, 5,   8.0, 999.9,   61.0*,  50.0 , 0.00I,999.9, 000000,
154600,99999, 19660413,   57.4, 8,   49.3, 8, 1007.6, 8, 9999.9, 0,   5.7, 8,   4.0, 8,   8.0, 999.9,   70.0 ,  50.0 , 0.05F,999.9, 010000,
154600,99999, 19660414,   60.0, 5,   48.4, 5, 1007.5, 5, 9999.9, 0,   5.5, 5,   7.6, 5,  14.0, 999.9,   70.0 ,  46.0*, 0.00I,999.9, 000000,
154600,99999, 19660415,   56.4, 8,   50.0, 8, 1002.1, 8, 9999.9, 0,   6.2, 8,   3.8, 8,   8.0, 999.9,   66.0 ,  52.0 , 0.26F,999.9, 010000,
154600,99999, 19660416,   60.6, 7,   48.0, 7, 1001.0, 6, 9999.9, 0,   5.7, 7,  10.0, 7,  30.9, 999.9,   73.0*,  46.0 , 0.00I,999.9, 000000,
154600,99999, 19660417,   59.0, 7,   50.2, 7,  998.6, 7, 9999.9, 0,   6.2, 7,   8.4, 7,  16.9, 999.9,   68.0 ,  50.0 , 0.04F,999.9, 010000,
154600,99999, 19660418,   54.5, 6,   44.7, 6, 1004.3, 6, 9999.9, 0,   6.2, 6,  16.4, 6,  22.9, 999.9,   59.0 ,  50.0 , 0.08E,999.9, 000000,
154600,99999, 19660419,   59.1, 7,   46.8, 7, 1010.8, 7, 9999.9, 0,   5.5, 7,   2.8, 7,   8.0, 999.9,   70.0 ,  50.0*, 0.02E,999.9, 000000,
154600,99999, 19660420,   63.2, 7,   45.0, 7, 1011.1, 7, 9999.9, 0,   6.2, 7,   2.6, 7,   8.0, 999.9,   79.0 ,  45.0 , 0.00I,999.9, 000000,
154600,99999, 19660421,   66.7, 8,   48.4, 8, 1013.3, 8, 9999.9, 0,   6.2, 8,   4.7, 8,   8.0, 999.9,   82.0 ,  46.0 , 0.00I,999.9, 000000,
